12,10,5,10,5
0,0,0,0,0
0,0,0,0,0
0,0.8,2.5,0.3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
